<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
072_3_2338348586_hac1	0.009	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.061	30-34,56-60	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_3_2338348586_hac1	0.040	No mitochondrial presequence	58(MPP)	0.121	81-85	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_3_2338348586_hac1	0.005	No mitochondrial presequence	53(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
075_3_2338348586_hac1	0.004	No mitochondrial presequence	18(MPP)	0.000		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_3_2338348586_hac1	0.014	No mitochondrial presequence	17(MPP)	0.000	24-28,43-47,92-96	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_3_2338348586_hac1	0.078	No mitochondrial presequence	23(MPP)	0.174	5-9,35-39,44-48	1-10-low	-	-	-	-	-	-	-	-	3-8	-	-	-	-	-	
078_3_2338348586_hac1	0.032	No mitochondrial presequence	17(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_3_2338348586_hac1	0.024	No mitochondrial presequence	33(MPP)	0.121	22-26,64-68	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_3_2338348586_hac1	0.018	No mitochondrial presequence	33(MPP)	0.030	66-70,69-73,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_3_2338348586_hac1	0.025	No mitochondrial presequence	38(MPP)	0.132	4-8	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_3_2338348586_hac1	0.015	No mitochondrial presequence	45(MPP)	0.111	15-19,90-94	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_3_2338348586_hac1	0.032	No mitochondrial presequence	40(MPP)	0.250	2-6,38-42,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_3_2338348586_hac1	0.005	No mitochondrial presequence	45(MPP)	0.089	2-6	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_3_2338348586_hac1	0.002	No mitochondrial presequence	36(MPP)	0.000	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_3_2338348586_hac1	0.095	No mitochondrial presequence	33(MPP)	0.182	21-25,64-68,90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_3_2338348586_hac1	0.035	No mitochondrial presequence	73(MPP)	0.096	20-24,32-36	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_3_2338348586_hac1	0.052	No mitochondrial presequence	22(MPP)	0.091		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
089_3_2338348586_hac1	0.077	No mitochondrial presequence	40(MPP)	0.075	7-11,20-24,45-49,92-96	3-12-high	-	-	8-13	-	7-12	-	-	-	-	-	-	-	-	-	
090_3_2338348586_hac1	0.021	No mitochondrial presequence	35(MPP)	0.114	16-20,27-31	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_3_2338348586_hac1	0.158	No mitochondrial presequence	12(MPP)	0.083	9-13	6-15-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
092_3_2338348586_hac1	0.024	No mitochondrial presequence	19(MPP)	0.053	1-5	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_3_2338348586_hac1	0.157	No mitochondrial presequence	30(MPP)	0.133	82-86	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_3_2338348586_hac1	0.078	No mitochondrial presequence	66(MPP)	0.136	44-48	8-19-low	-	22-27	-	-	-	-	-	-	-	-	-	-	-	-	
095_3_2338348586_hac1	0.027	No mitochondrial presequence	76(MPP)	0.066	9-13,79-83	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_3_2338348586_hac1	0.015	No mitochondrial presequence	20(MPP)	0.050	58-62,80-84	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_3_2338348586_hac1	0.022	No mitochondrial presequence	39(MPP)	0.051		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_3_2338348586_hac1	0.018	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	9-13,61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_3_2338348586_hac1	0.001	No mitochondrial presequence	24(MPP)	0.000		6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
100_3_2338348586_hac1	0.093	No mitochondrial presequence	45(MPP)	0.200	2-6,89-93	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_3_2338348586_hac1	0.002	No mitochondrial presequence	62(MPP), 63(Icp55)	0.097	15-19,60-64	15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_3_2338348586_hac1	0.015	No mitochondrial presequence	14(MPP)	0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_3_2338348586_hac1	0.019	No mitochondrial presequence	12(MPP)	-0.167	19-23,40-44,92-96	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_3_2338348586_hac1	0.064	No mitochondrial presequence	56(MPP)	0.071	7-11,30-34,53-57	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_3_2338348586_hac1	0.031	No mitochondrial presequence	25(MPP)	0.080		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_3_2338348586_hac1	0.034	No mitochondrial presequence	65(MPP), 66(Icp55)	0.138		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_3_2338348586_hac1	0.064	No mitochondrial presequence	26(MPP)	0.077	1-5,78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_3_2338348586_hac1	0.031	No mitochondrial presequence	40(MPP)	0.250	84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_3_2338348586_hac1	0.115	No mitochondrial presequence	15(MPP)	0.067		8-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_3_2338348586_hac1	0.005	No mitochondrial presequence	16(MPP)	0.062	6-10,32-36	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_3_2338348586_hac1	0.037	No mitochondrial presequence	45(MPP)	0.200	42-46,89-93	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_3_2338348586_hac1	0.047	No mitochondrial presequence	44(MPP)	0.205	14-18,41-45,88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_3_2338348586_hac1	0.059	No mitochondrial presequence	48(MPP)	0.104	56-60,88-92,91-95	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
114_3_2338348586_hac1	0.019	No mitochondrial presequence	25(MPP)	0.160	23-27,92-96	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_3_2338348586_hac1	0.005	No mitochondrial presequence	30(MPP)	0.000	8-12,16-20,63-67	8-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_3_2338348586_hac1	0.082	No mitochondrial presequence	44(MPP)	0.227	17-21,28-32,88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_3_2338348586_hac1	0.105	No mitochondrial presequence	11(MPP)	0.182	1-5,18-22,46-50,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_3_2338348586_hac1	0.082	No mitochondrial presequence	57(MPP)	0.158	17-21,28-32,54-58	16-28-high	-	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	
119_3_2338348586_hac1	0.107	No mitochondrial presequence	44(MPP)	0.227	5-9,87-91	19-30-high	-	-	-	-	-	8-13	-	-	-	-	-	-	-	-	
120_3_2338348586_hac1	0.003	No mitochondrial presequence	7(MPP), 8(Icp55)	0.000	21-25,24-28,53-57	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_3_2338348586_hac1	0.058	No mitochondrial presequence	15(MPP)	0.133	31-35	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_3_2338348586_hac1	0.051	No mitochondrial presequence	33(MPP)	0.121	34-38,55-59,77-81	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_3_2338348586_hac1	0.016	No mitochondrial presequence	30(MPP)	0.233		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_3_2338348586_hac1	0.086	No mitochondrial presequence	36(MPP), 37(Icp55)	0.167	1-5,33-37,92-96	21-30-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
125_3_2338348586_hac1	0.017	No mitochondrial presequence	24(MPP)	0.125	6-10,27-31,36-40	1-10-low	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
126_3_2338348586_hac1	0.041	No mitochondrial presequence	68(MPP)	0.132		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_3_2338348586_hac1	0.045	No mitochondrial presequence	50(MPP)	0.180	32-36,35-39,39-43,94-98	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_3_2338348586_hac1	0.012	No mitochondrial presequence	61(MPP)	0.049	65-69	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_3_2338348586_hac1	0.009	No mitochondrial presequence	11(MPP)	0.273	25-29,31-35,87-91	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_3_2338348586_hac1	0.029	No mitochondrial presequence	66(MPP)	0.076	89-93	12-21-low	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
131_3_2338348586_hac1	0.039	No mitochondrial presequence	61(MPP)	0.098	88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_3_2338348586_hac1	0.156	No mitochondrial presequence	25(MPP)	0.280		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_3_2338348586_hac1	0.035	No mitochondrial presequence	64(MPP)	0.109	45-49	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
134_3_2338348586_hac1	0.101	No mitochondrial presequence	61(MPP)	0.082		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
135_3_2338348586_hac1	0.076	No mitochondrial presequence	48(MPP)	0.167	27-31,45-49	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_3_2338348586_hac1	0.011	No mitochondrial presequence	31(MPP)	0.194		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_3_2338348586_hac1	0.041	No mitochondrial presequence	30(MPP)	0.233		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_3_2338348586_hac1	0.005	No mitochondrial presequence	26(MPP)	-0.077	44-48,63-67,66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
139_3_2338348586_hac1	0.020	No mitochondrial presequence	15(MPP)	0.267	50-54,96-100	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_3_2338348586_hac1	0.024	No mitochondrial presequence	47(MPP)	0.085	61-65,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	10-15	-	-	-	
141_3_2338348586_hac1	0.069	No mitochondrial presequence	77(MPP)	0.130	22-26	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_3_2338348586_hac1	0.106	No mitochondrial presequence	71(MPP)	0.113	17-21,50-54	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
143_3_2338348586_hac1	0.006	No mitochondrial presequence	39(MPP)	0.256	83-87	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_3_2338348586_hac1	0.029	No mitochondrial presequence	47(MPP)	0.085	44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_3_2338348586_hac1	0.023	No mitochondrial presequence	12(MPP)	0.083	53-57,56-60,62-66	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_3_2338348586_hac1	0.050	No mitochondrial presequence	20(MPP)	0.350	14-18,80-84	1-11-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
147_3_2338348586_hac1	0.001	No mitochondrial presequence	39(MPP)	0.128	92-96	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_3_2338348586_hac1	0.104	No mitochondrial presequence	14(MPP)	0.214	50-54	4-13-high	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
149_3_2338348586_hac1	0.259	No mitochondrial presequence	19(MPP), 27(Oct1)	0.211	87-91	20-29-high	-	-	-	-	-	-	-	-	-	-	7-12	-	-	-	
150_3_2338348586_hac1	0.621	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.179	32-36,55-59	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
151_3_2338348586_hac1	0.037	No mitochondrial presequence	95(MPP)	0.158	86-90	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_3_2338348586_hac1	0.570	Possessing mitochondrial presequence	44(MPP)	0.250	2-6,88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
153_3_2338348586_hac1	0.020	No mitochondrial presequence	39(MPP)	0.026		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
154_3_2338348586_hac1	0.101	No mitochondrial presequence	42(MPP)	0.095	69-73	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
155_3_2338348586_hac1	0.025	No mitochondrial presequence	6(MPP)	0.333	92-96	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
156_3_2338348586_hac1	0.024	No mitochondrial presequence	22(MPP)	-0.091	23-27,94-98	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
157_3_2338348586_hac1	0.034	No mitochondrial presequence	72(MPP)	0.139		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
158_3_2338348586_hac1	0.062	No mitochondrial presequence	26(MPP)	0.077	10-14	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
159_3_2338348586_hac1	0.070	No mitochondrial presequence	50(MPP)	0.180	94-98	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
160_3_2338348586_hac1	0.027	No mitochondrial presequence	12(MPP)	0.250	57-61	7-16-high	13-18	-	-	-	-	-	-	-	-	-	-	-	-	-	
161_3_2338348586_hac1	0.043	No mitochondrial presequence	43(MPP), 44(Icp55)	0.093	40-44,46-50,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
162_3_2338348586_hac1	0.006	No mitochondrial presequence	51(MPP)	0.176	95-99	21-30-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
163_3_2338348586_hac1	0.056	No mitochondrial presequence	81(MPP)	0.136	15-19,92-96	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
164_3_2338348586_hac1	0.005	No mitochondrial presequence	22(MPP)	0.091	20-24,95-99	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
165_3_2338348586_hac1	0.023	No mitochondrial presequence	41(MPP)	0.049	32-36,80-84	6-15-low	-	-	9-14	-	-	-	-	-	-	-	-	-	-	-	
166_3_2338348586_hac1	0.097	No mitochondrial presequence	80(MPP)	0.125	17-21	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
167_3_2338348586_hac1	0.123	No mitochondrial presequence	74(MPP)	0.108	83-87	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
168_3_2338348586_hac1	0.037	No mitochondrial presequence	53(MPP)	0.170	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
169_3_2338348586_hac1	0.046	No mitochondrial presequence	31(MPP)	0.097	12-16	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
170_3_2338348586_hac1	0.093	No mitochondrial presequence	33(MPP)	0.121	9-13,30-34,51-55	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
171_3_2338348586_hac1	0.015	No mitochondrial presequence	45(MPP)	0.244	89-93	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_3_2338348586_hac1	0.015	No mitochondrial presequence	63(MPP)	0.143		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_3_2338348586_hac1	0.006	No mitochondrial presequence	30(MPP)	0.167	42-46,72-76,86-90	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
174_3_2338348586_hac1	0.123	No mitochondrial presequence	16(MPP)	0.188		13-22-high	-	-	-	-	-	-	-	-	-	-	5-10	-	-	-	
175_3_2338348586_hac1	0.020	No mitochondrial presequence	8(MPP)	0.375		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
176_3_2338348586_hac1	0.062	No mitochondrial presequence	13(MPP)	0.231	50-54	21-30-low	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
177_3_2338348586_hac1	0.045	No mitochondrial presequence	15(MPP)	0.067	1-5,50-54,96-100	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_3_2338348586_hac1	0.021	No mitochondrial presequence	21(MPP)	0.048	24-28,43-47	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_3_2338348586_hac1	0.401	Possessing mitochondrial presequence	34(MPP)	0.118	72-76	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_3_2338348586_hac1	0.006	No mitochondrial presequence	53(MPP)	0.132	56-60	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_3_2338348586_hac1	0.029	No mitochondrial presequence	47(MPP)	0.191	27-31,31-35,91-95	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_3_2338348586_hac1	0.498	Possessing mitochondrial presequence	48(MPP)	0.188		1-10-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
183_3_2338348586_hac1	0.157	No mitochondrial presequence	30(MPP)	0.200	27-31	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_3_2338348586_hac1	0.005	No mitochondrial presequence	32(MPP)	0.125	16-20	1-10-low	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
185_3_2338348586_hac1	0.001	No mitochondrial presequence	89(MPP)	0.112		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_3_2338348586_hac1	0.117	No mitochondrial presequence	13(MPP)	0.077	44-48,49-53	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_3_2338348586_hac1	0.252	No mitochondrial presequence	12(MPP)	0.333	89-93	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_3_2338348586_hac1	0.139	No mitochondrial presequence	14(MPP)	0.143	65-69	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_3_2338348586_hac1	0.081	No mitochondrial presequence	62(MPP)	0.145	59-63,66-70	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_3_2338348586_hac1	0.253	No mitochondrial presequence	49(MPP)	0.184	41-45	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_3_2338348586_hac1	0.070	No mitochondrial presequence	26(MPP)	0.231		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_3_2338348586_hac1	0.073	No mitochondrial presequence	38(MPP)	0.237	35-39,41-45,88-92	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_3_2338348586_hac1	0.040	No mitochondrial presequence	42(MPP)	0.238	39-43,86-90	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_3_2338348586_hac1	0.026	No mitochondrial presequence	17(MPP)	0.118	40-44,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_3_2338348586_hac1	0.292	No mitochondrial presequence	25(MPP)	0.280	5-9,8-12,14-18	1-10-high	-	-	-	-	5-10	-	-	-	12-17	-	11-16	-	-	-	
196_3_2338348586_hac1	0.008	No mitochondrial presequence	43(MPP)	0.140		14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_3_2338348586_hac1	0.096	No mitochondrial presequence	28(MPP)	0.107	69-73,94-98	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_3_2338348586_hac1	0.037	No mitochondrial presequence	27(MPP)	0.148	21-25,96-100	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_3_2338348586_hac1	0.009	No mitochondrial presequence	47(MPP)	0.170	11-15,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_3_2338348586_hac1	0.008	No mitochondrial presequence	55(MPP)	0.109		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_4_2274065423_hac1	0.343	No mitochondrial presequence	18(MPP)	0.222	15-19	1-10-high	-	-	-	-	-	-	-	-	-	-	-	14-19	-	-	
002_4_2274065423_hac1	0.457	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.225	16-20,20-24,28-32,32-36,37-41,60-64,68-72,72-76,93-97	15-24-high	-	-	-	-	-	-	-	-	14-19,23-28	-	-	-	-	-	
003_4_2274065423_hac1	0.295	No mitochondrial presequence	24(MPP)	0.250	7-11,10-14,95-99	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_4_2274065423_hac1	0.158	No mitochondrial presequence	33(MPP)	0.242	40-44	6-15-high	-	-	-	-	-	24-29	-	-	-	-	-	-	-	23-28	
005_4_2274065423_hac1	0.467	Possessing mitochondrial presequence	31(MPP)	0.226	12-16,54-58,57-61,85-89	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_4_2274065423_hac1	0.750	Possessing mitochondrial presequence	7(MPP)	0.143	4-8,37-41,58-62,71-75,74-78,89-93	17-26-high	-	-	-	-	-	19-24	-	-	-	-	-	-	-	18-23	
007_4_2274065423_hac1	0.223	No mitochondrial presequence	61(MPP)	0.246	70-74	21-30-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
008_4_2274065423_hac1	0.353	No mitochondrial presequence	14(MPP)	0.214	4-8,8-12,16-20,43-47,46-50,74-78,79-83,89-93,93-97	4-13-high	-	-	-	-	8-13	20-25	-	-	-	19-24	-	-	-	-	
009_4_2274065423_hac1	0.632	Possessing mitochondrial presequence	50(MPP)	0.240	3-7,31-35,66-70,74-78	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_4_2274065423_hac1	0.065	No mitochondrial presequence	30(MPP)	0.233	27-31,31-35,53-57,60-64,64-68	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_4_2274065423_hac1	0.359	No mitochondrial presequence	19(MPP)	0.211	76-80	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_4_2274065423_hac1	0.399	Possessing mitochondrial presequence	19(MPP)	0.211	67-71	21-30-high	-	21-26	-	23-28	-	-	-	-	-	-	-	-	-	-	
013_4_2274065423_hac1	0.316	No mitochondrial presequence	15(MPP)	0.200		6-15-high	-	-	5-10	-	-	-	-	-	-	-	-	-	-	-	
014_4_2274065423_hac1	0.123	No mitochondrial presequence	42(MPP)	0.214	17-21,35-39,39-43,43-47,48-52,59-63,62-66,66-70	11-20-low	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
015_4_2274065423_hac1	0.517	Possessing mitochondrial presequence	40(MPP)	0.225	24-28,37-41,53-57,72-76,79-83,83-87,91-95	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_4_2274065423_hac1	0.163	No mitochondrial presequence	43(MPP)	0.279	14-18,18-22,40-44,56-60,85-89,92-96,95-99	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_4_2274065423_hac1	0.185	No mitochondrial presequence	26(MPP)	0.231	42-46,45-49,49-53,61-65,68-72,71-75	2-11-high	-	-	-	-	-	-	-	-	-	-	18-23	-	-	-	
018_4_2274065423_hac1	0.455	Possessing mitochondrial presequence	36(MPP)	0.222	16-20,29-33,43-47,51-55	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_4_2274065423_hac1	0.089	No mitochondrial presequence	60(MPP)	0.250	34-38,57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_4_2274065423_hac1	0.583	Possessing mitochondrial presequence	24(MPP)	0.208	9-13,21-25,58-62,71-75,85-89,89-93	1-11-high	-	-	-	-	-	-	14-19	-	-	13-18	-	-	21-26	-	
021_4_2274065423_hac1	0.474	Possessing mitochondrial presequence	23(MPP)	0.217	12-16,16-20,21-25,85-89	10-20-high	-	-	-	-	-	-	-	-	19-24	-	-	15-20	12-17	-	
022_4_2274065423_hac1	0.854	Possessing mitochondrial presequence	43(MPP)	0.233	4-8,7-11,15-19,51-55	20-29-high	-	-	-	-	4-9	-	11-16	-	-	10-15	-	-	-	-	
023_4_2274065423_hac1	0.241	No mitochondrial presequence	19(MPP)	0.211	7-11,17-21,35-39,38-42,61-65,72-76,75-79,82-86,85-89	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_4_2274065423_hac1	0.737	Possessing mitochondrial presequence	38(MPP)	0.237	15-19,61-65	10-19-high	-	-	-	16-21	-	-	-	-	-	-	-	-	-	-	
025_4_2274065423_hac1	0.154	No mitochondrial presequence	11(MPP)	0.182		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_4_2274065423_hac1	0.551	Possessing mitochondrial presequence	14(MPP)	0.214	2-6,20-24,60-64	16-25-high	-	-	21-26	-	2-7,20-25	-	-	-	-	-	-	-	-	-	
027_4_2274065423_hac1	0.328	No mitochondrial presequence	38(MPP)	0.237	30-34	5-16-high	-	-	-	-	-	4-9,12-17	-	-	-	3-8	-	-	-	-	
028_4_2274065423_hac1	0.046	No mitochondrial presequence	34(MPP)	0.235	16-20,43-47,46-50	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_4_2274065423_hac1	0.029	No mitochondrial presequence	14(MPP)	0.214	28-32,57-61,76-80	9-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_4_2274065423_hac1	0.265	No mitochondrial presequence	53(MPP)	0.245	65-69	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_4_2274065423_hac1	0.108	No mitochondrial presequence	55(MPP)	0.236	28-32,31-35,62-66	9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_4_2274065423_hac1	0.193	No mitochondrial presequence	15(MPP)	0.200	37-41	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_4_2274065423_hac1	0.714	Possessing mitochondrial presequence	14(MPP)	0.214	1-5,43-47,47-51,61-65	6-15-high	-	10-15	-	-	1-6	-	-	-	-	-	-	-	-	-	
034_4_2274065423_hac1	0.220	No mitochondrial presequence	72(MPP)	0.236	3-7,6-10,21-25	2-11-high	-	-	-	-	-	-	-	-	-	-	-	2-7,20-25	-	-	
035_4_2274065423_hac1	0.093	No mitochondrial presequence	47(MPP)	0.234	34-38,94-98	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_4_2274065423_hac1	0.394	Possessing mitochondrial presequence	67(MPP)	0.239	27-31,56-60,64-68	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
